code;name;agegroup;population_total;population_m;population_f
09263;      Straubing (Krfr.St);26 bis unter 27;745;425;320
09263;      Straubing (Krfr.St);27 bis unter 28;708;398;310
09263;      Straubing (Krfr.St);28 bis unter 29;776;442;334
09263;      Straubing (Krfr.St);29 bis unter 30;754;451;303
09263;      Straubing (Krfr.St);30 bis unter 31;716;406;310
09263;      Straubing (Krfr.St);31 bis unter 32;696;378;318
09263;      Straubing (Krfr.St);32 bis unter 33;656;344;312
09263;      Straubing (Krfr.St);33 bis unter 34;648;343;305
09263;      Straubing (Krfr.St);34 bis unter 35;610;357;253
09263;      Straubing (Krfr.St);35 bis unter 36;624;330;294
09263;      Straubing (Krfr.St);36 bis unter 37;635;353;282
09263;      Straubing (Krfr.St);37 bis unter 38;637;342;295
09263;      Straubing (Krfr.St);38 bis unter 39;652;343;309
09263;      Straubing (Krfr.St);39 bis unter 40;566;298;268
09263;      Straubing (Krfr.St);40 bis unter 41;609;341;268
09263;      Straubing (Krfr.St);41 bis unter 42;618;345;273
09263;      Straubing (Krfr.St);42 bis unter 43;561;291;270
09263;      Straubing (Krfr.St);43 bis unter 44;543;268;275
09263;      Straubing (Krfr.St);44 bis unter 45;582;302;280
09263;      Straubing (Krfr.St);45 bis unter 46;543;289;254
09263;      Straubing (Krfr.St);46 bis unter 47;619;348;271
09263;      Straubing (Krfr.St);47 bis unter 48;642;320;322
09263;      Straubing (Krfr.St);48 bis unter 49;700;361;339
09263;      Straubing (Krfr.St);49 bis unter 50;770;404;366
09263;      Straubing (Krfr.St);50 bis unter 51;731;391;340
09263;      Straubing (Krfr.St);51 bis unter 52;751;404;347
09263;      Straubing (Krfr.St);52 bis unter 53;698;362;336
09263;      Straubing (Krfr.St);53 bis unter 54;755;391;364
09263;      Straubing (Krfr.St);54 bis unter 55;781;393;388
09263;      Straubing (Krfr.St);55 bis unter 56;827;428;399
09263;      Straubing (Krfr.St);56 bis unter 57;735;366;369
09263;      Straubing (Krfr.St);57 bis unter 58;806;392;414
09263;      Straubing (Krfr.St);58 bis unter 59;736;373;363
09263;      Straubing (Krfr.St);59 bis unter 60;712;367;345
09263;      Straubing (Krfr.St);60 bis unter 61;682;327;355
09263;      Straubing (Krfr.St);61 bis unter 62;670;347;323
09263;      Straubing (Krfr.St);62 bis unter 63;596;279;317
09263;      Straubing (Krfr.St);63 bis unter 64;574;269;305
09263;      Straubing (Krfr.St);64 bis unter 65;626;285;341
09263;      Straubing (Krfr.St);65 bis unter 66;527;241;286
09263;      Straubing (Krfr.St);66 bis unter 67;563;261;302
09263;      Straubing (Krfr.St);67 bis unter 68;574;280;294
09263;      Straubing (Krfr.St);68 bis unter 69;608;277;331
09263;      Straubing (Krfr.St);69 bis unter 70;541;257;284
09263;      Straubing (Krfr.St);70 bis unter 71;530;256;274
09263;      Straubing (Krfr.St);71 bis unter 72;464;223;241
09263;      Straubing (Krfr.St);72 bis unter 73;420;194;226
09263;      Straubing (Krfr.St);73 bis unter 74;314;142;172
09263;      Straubing (Krfr.St);74 bis unter 75;426;194;232
09263;      Straubing (Krfr.St);75 bis unter 76;383;185;198
09263;      Straubing (Krfr.St);76 bis unter 77;390;148;242
09263;      Straubing (Krfr.St);77 bis unter 78;475;225;250
09263;      Straubing (Krfr.St);78 bis unter 79;499;220;279
09263;      Straubing (Krfr.St);79 bis unter 80;489;212;277
09263;      Straubing (Krfr.St);80 bis unter 81;426;169;257
09263;      Straubing (Krfr.St);81 bis unter 82;362;133;229
09263;      Straubing (Krfr.St);82 bis unter 83;328;126;202
09263;      Straubing (Krfr.St);83 bis unter 84;305;116;189
09263;      Straubing (Krfr.St);84 bis unter 85;246;81;165
09263;      Straubing (Krfr.St);85 bis unter 90;850;278;572
09263;      Straubing (Krfr.St);90 bis unter 95;371;100;271
09263;      Straubing (Krfr.St);95 oder älter;81;11;70
09263;      Straubing (Krfr.St);Insgesamt;47794;24117;23677
KS092;    Kreisfreie Städte Niederbayern;unter 1;1611;815;796
KS092;    Kreisfreie Städte Niederbayern;1 bis unter 2;1455;730;725
KS092;    Kreisfreie Städte Niederbayern;2 bis unter 3;1515;757;758
KS092;    Kreisfreie Städte Niederbayern;3 bis unter 4;1419;727;692
KS092;    Kreisfreie Städte Niederbayern;4 bis unter 5;1411;740;671
KS092;    Kreisfreie Städte Niederbayern;5 bis unter 6;1297;650;647
KS092;    Kreisfreie Städte Niederbayern;6 bis unter 7;1347;691;656
KS092;    Kreisfreie Städte Niederbayern;7 bis unter 8;1268;611;657
KS092;    Kreisfreie Städte Niederbayern;8 bis unter 9;1358;700;658
KS092;    Kreisfreie Städte Niederbayern;9 bis unter 10;1396;698;698
KS092;    Kreisfreie Städte Niederbayern;10 bis unter 11;1341;689;652
KS092;    Kreisfreie Städte Niederbayern;11 bis unter 12;1344;732;612
KS092;    Kreisfreie Städte Niederbayern;12 bis unter 13;1313;670;643
KS092;    Kreisfreie Städte Niederbayern;13 bis unter 14;1324;672;652
KS092;    Kreisfreie Städte Niederbayern;14 bis unter 15;1337;689;648
KS092;    Kreisfreie Städte Niederbayern;15 bis unter 16;1348;679;669
KS092;    Kreisfreie Städte Niederbayern;16 bis unter 17;1428;717;711
KS092;    Kreisfreie Städte Niederbayern;17 bis unter 18;1377;735;642
KS092;    Kreisfreie Städte Niederbayern;18 bis unter 19;1616;822;794
KS092;    Kreisfreie Städte Niederbayern;19 bis unter 20;1965;1010;955
KS092;    Kreisfreie Städte Niederbayern;20 bis unter 21;2290;1128;1162
KS092;    Kreisfreie Städte Niederbayern;21 bis unter 22;2622;1292;1330
KS092;    Kreisfreie Städte Niederbayern;22 bis unter 23;2603;1277;1326
KS092;    Kreisfreie Städte Niederbayern;23 bis unter 24;2612;1329;1283
KS092;    Kreisfreie Städte Niederbayern;24 bis unter 25;2666;1386;1280
KS092;    Kreisfreie Städte Niederbayern;25 bis unter 26;2770;1435;1335
KS092;    Kreisfreie Städte Niederbayern;26 bis unter 27;2916;1539;1377
KS092;    Kreisfreie Städte Niederbayern;27 bis unter 28;2888;1576;1312
KS092;    Kreisfreie Städte Niederbayern;28 bis unter 29;2927;1559;1368
KS092;    Kreisfreie Städte Niederbayern;29 bis unter 30;2885;1613;1272
KS092;    Kreisfreie Städte Niederbayern;30 bis unter 31;2744;1436;1308
KS092;    Kreisfreie Städte Niederbayern;31 bis unter 32;2632;1405;1227
KS092;    Kreisfreie Städte Niederbayern;32 bis unter 33;2537;1385;1152
KS092;    Kreisfreie Städte Niederbayern;33 bis unter 34;2368;1258;1110
KS092;    Kreisfreie Städte Niederbayern;34 bis unter 35;2288;1222;1066
KS092;    Kreisfreie Städte Niederbayern;35 bis unter 36;2278;1210;1068
KS092;    Kreisfreie Städte Niederbayern;36 bis unter 37;2277;1208;1069
KS092;    Kreisfreie Städte Niederbayern;37 bis unter 38;2257;1169;1088
KS092;    Kreisfreie Städte Niederbayern;38 bis unter 39;2236;1117;1119
KS092;    Kreisfreie Städte Niederbayern;39 bis unter 40;2041;1023;1018
KS092;    Kreisfreie Städte Niederbayern;40 bis unter 41;2102;1084;1018
KS092;    Kreisfreie Städte Niederbayern;41 bis unter 42;2146;1137;1009
KS092;    Kreisfreie Städte Niederbayern;42 bis unter 43;1989;1012;977
KS092;    Kreisfreie Städte Niederbayern;43 bis unter 44;2048;1013;1035
KS092;    Kreisfreie Städte Niederbayern;44 bis unter 45;2085;1060;1025
KS092;    Kreisfreie Städte Niederbayern;45 bis unter 46;1980;1003;977
KS092;    Kreisfreie Städte Niederbayern;46 bis unter 47;2061;1111;950
KS092;    Kreisfreie Städte Niederbayern;47 bis unter 48;2166;1115;1051
KS092;    Kreisfreie Städte Niederbayern;48 bis unter 49;2370;1183;1187
KS092;    Kreisfreie Städte Niederbayern;49 bis unter 50;2558;1287;1271
KS092;    Kreisfreie Städte Niederbayern;50 bis unter 51;2640;1394;1246
KS092;    Kreisfreie Städte Niederbayern;51 bis unter 52;2643;1366;1277
KS092;    Kreisfreie Städte Niederbayern;52 bis unter 53;2502;1259;1243
KS092;    Kreisfreie Städte Niederbayern;53 bis unter 54;2435;1264;1171
KS092;    Kreisfreie Städte Niederbayern;54 bis unter 55;2599;1330;1269
KS092;    Kreisfreie Städte Niederbayern;55 bis unter 56;2690;1386;1304
KS092;    Kreisfreie Städte Niederbayern;56 bis unter 57;2452;1200;1252
KS092;    Kreisfreie Städte Niederbayern;57 bis unter 58;2531;1231;1300
KS092;    Kreisfreie Städte Niederbayern;58 bis unter 59;2375;1162;1213
KS092;    Kreisfreie Städte Niederbayern;59 bis unter 60;2307;1096;1211
KS092;    Kreisfreie Städte Niederbayern;60 bis unter 61;2263;1079;1184
KS092;    Kreisfreie Städte Niederbayern;61 bis unter 62;2189;1030;1159
KS092;    Kreisfreie Städte Niederbayern;62 bis unter 63;2090;995;1095
KS092;    Kreisfreie Städte Niederbayern;63 bis unter 64;1938;901;1037
KS092;    Kreisfreie Städte Niederbayern;64 bis unter 65;2011;917;1094
KS092;    Kreisfreie Städte Niederbayern;65 bis unter 66;1835;837;998
KS092;    Kreisfreie Städte Niederbayern;66 bis unter 67;1901;858;1043
KS092;    Kreisfreie Städte Niederbayern;67 bis unter 68;1903;877;1026
KS092;    Kreisfreie Städte Niederbayern;68 bis unter 69;1982;891;1091
KS092;    Kreisfreie Städte Niederbayern;69 bis unter 70;1830;847;983
KS092;    Kreisfreie Städte Niederbayern;70 bis unter 71;1762;806;956
KS092;    Kreisfreie Städte Niederbayern;71 bis unter 72;1698;757;941
KS092;    Kreisfreie Städte Niederbayern;72 bis unter 73;1525;680;845
KS092;    Kreisfreie Städte Niederbayern;73 bis unter 74;1207;513;694
KS092;    Kreisfreie Städte Niederbayern;74 bis unter 75;1547;703;844
KS092;    Kreisfreie Städte Niederbayern;75 bis unter 76;1520;670;850
KS092;    Kreisfreie Städte Niederbayern;76 bis unter 77;1451;610;841
KS092;    Kreisfreie Städte Niederbayern;77 bis unter 78;1750;783;967
KS092;    Kreisfreie Städte Niederbayern;78 bis unter 79;1789;767;1022
KS092;    Kreisfreie Städte Niederbayern;79 bis unter 80;1718;747;971
KS092;    Kreisfreie Städte Niederbayern;80 bis unter 81;1474;618;856
KS092;    Kreisfreie Städte Niederbayern;81 bis unter 82;1332;504;828
KS092;    Kreisfreie Städte Niederbayern;82 bis unter 83;1171;503;668
KS092;    Kreisfreie Städte Niederbayern;83 bis unter 84;1047;414;633
KS092;    Kreisfreie Städte Niederbayern;84 bis unter 85;865;314;551
KS092;    Kreisfreie Städte Niederbayern;85 bis unter 90;3073;1009;2064
KS092;    Kreisfreie Städte Niederbayern;90 bis unter 95;1465;381;1084
KS092;    Kreisfreie Städte Niederbayern;95 oder älter;345;59;286
KS092;    Kreisfreie Städte Niederbayern;Insgesamt;172667;84864;87803
09271;      Deggendorf (Lkr);unter 1;995;530;465
09271;      Deggendorf (Lkr);1 bis unter 2;1042;529;513
09271;      Deggendorf (Lkr);2 bis unter 3;1047;538;509
09271;      Deggendorf (Lkr);3 bis unter 4;1056;515;541
09271;      Deggendorf (Lkr);4 bis unter 5;989;509;480
09271;      Deggendorf (Lkr);5 bis unter 6;1038;536;502
09271;      Deggendorf (Lkr);6 bis unter 7;1084;590;494
09271;      Deggendorf (Lkr);7 bis unter 8;975;515;460
09271;      Deggendorf (Lkr);8 bis unter 9;1037;529;508
09271;      Deggendorf (Lkr);9 bis unter 10;977;490;487
09271;      Deggendorf (Lkr);10 bis unter 11;950;472;478
09271;      Deggendorf (Lkr);11 bis unter 12;1025;511;514
09271;      Deggendorf (Lkr);12 bis unter 13;1033;523;510
09271;      Deggendorf (Lkr);13 bis unter 14;1049;518;531
09271;      Deggendorf (Lkr);14 bis unter 15;1156;584;572
09271;      Deggendorf (Lkr);15 bis unter 16;1101;584;517
09271;      Deggendorf (Lkr);16 bis unter 17;1178;604;574
09271;      Deggendorf (Lkr);17 bis unter 18;1200;628;572
09271;      Deggendorf (Lkr);18 bis unter 19;1294;673;621
09271;      Deggendorf (Lkr);19 bis unter 20;1400;764;636
09271;      Deggendorf (Lkr);20 bis unter 21;1433;772;661
09271;      Deggendorf (Lkr);21 bis unter 22;1481;776;705
09271;      Deggendorf (Lkr);22 bis unter 23;1497;838;659
09271;      Deggendorf (Lkr);23 bis unter 24;1430;748;682
09271;      Deggendorf (Lkr);24 bis unter 25;1512;842;670
09271;      Deggendorf (Lkr);25 bis unter 26;1565;822;743
09271;      Deggendorf (Lkr);26 bis unter 27;1518;836;682
09271;      Deggendorf (Lkr);27 bis unter 28;1556;845;711
09271;      Deggendorf (Lkr);28 bis unter 29;1569;832;737
09271;      Deggendorf (Lkr);29 bis unter 30;1442;758;684
09271;      Deggendorf (Lkr);30 bis unter 31;1455;776;679
09271;      Deggendorf (Lkr);31 bis unter 32;1464;744;720
09271;      Deggendorf (Lkr);32 bis unter 33;1487;771;716
09271;      Deggendorf (Lkr);33 bis unter 34;1386;739;647
09271;      Deggendorf (Lkr);34 bis unter 35;1441;793;648
09271;      Deggendorf (Lkr);35 bis unter 36;1456;742;714
09271;      Deggendorf (Lkr);36 bis unter 37;1474;774;700
09271;      Deggendorf (Lkr);37 bis unter 38;1547;798;749
09271;      Deggendorf (Lkr);38 bis unter 39;1543;772;771
09271;      Deggendorf (Lkr);39 bis unter 40;1417;723;694
09271;      Deggendorf (Lkr);40 bis unter 41;1380;693;687
09271;      Deggendorf (Lkr);41 bis unter 42;1445;744;701
09271;      Deggendorf (Lkr);42 bis unter 43;1440;729;711
09271;      Deggendorf (Lkr);43 bis unter 44;1349;675;674
09271;      Deggendorf (Lkr);44 bis unter 45;1513;789;724
09271;      Deggendorf (Lkr);45 bis unter 46;1434;713;721
09271;      Deggendorf (Lkr);46 bis unter 47;1598;814;784
09271;      Deggendorf (Lkr);47 bis unter 48;1708;849;859
09271;      Deggendorf (Lkr);48 bis unter 49;1739;856;883
09271;      Deggendorf (Lkr);49 bis unter 50;1840;985;855
09271;      Deggendorf (Lkr);50 bis unter 51;1908;959;949
09271;      Deggendorf (Lkr);51 bis unter 52;1975;944;1031
09271;      Deggendorf (Lkr);52 bis unter 53;2002;1051;951
09271;      Deggendorf (Lkr);53 bis unter 54;2031;1063;968
09271;      Deggendorf (Lkr);54 bis unter 55;1991;994;997
09271;      Deggendorf (Lkr);55 bis unter 56;2074;1036;1038
09271;      Deggendorf (Lkr);56 bis unter 57;2055;991;1064
09271;      Deggendorf (Lkr);57 bis unter 58;2088;1070;1018
09271;      Deggendorf (Lkr);58 bis unter 59;1971;989;982
09271;      Deggendorf (Lkr);59 bis unter 60;1967;984;983
09271;      Deggendorf (Lkr);60 bis unter 61;1791;851;940
09271;      Deggendorf (Lkr);61 bis unter 62;1690;825;865
09271;      Deggendorf (Lkr);62 bis unter 63;1656;845;811
09271;      Deggendorf (Lkr);63 bis unter 64;1569;773;796
09271;      Deggendorf (Lkr);64 bis unter 65;1554;740;814
09271;      Deggendorf (Lkr);65 bis unter 66;1488;741;747
09271;      Deggendorf (Lkr);66 bis unter 67;1462;698;764
09271;      Deggendorf (Lkr);67 bis unter 68;1427;710;717
09271;      Deggendorf (Lkr);68 bis unter 69;1439;708;731
09271;      Deggendorf (Lkr);69 bis unter 70;1275;610;665
09271;      Deggendorf (Lkr);70 bis unter 71;1195;566;629
09271;      Deggendorf (Lkr);71 bis unter 72;1192;581;611
09271;      Deggendorf (Lkr);72 bis unter 73;1045;497;548
09271;      Deggendorf (Lkr);73 bis unter 74;754;330;424
09271;      Deggendorf (Lkr);74 bis unter 75;975;472;503
09271;      Deggendorf (Lkr);75 bis unter 76;981;454;527
09271;      Deggendorf (Lkr);76 bis unter 77;925;435;490
09271;      Deggendorf (Lkr);77 bis unter 78;1050;493;557
09271;      Deggendorf (Lkr);78 bis unter 79;1109;464;645
09271;      Deggendorf (Lkr);79 bis unter 80;1124;507;617
09271;      Deggendorf (Lkr);80 bis unter 81;978;418;560
09271;      Deggendorf (Lkr);81 bis unter 82;832;365;467
09271;      Deggendorf (Lkr);82 bis unter 83;786;313;473
09271;      Deggendorf (Lkr);83 bis unter 84;682;260;422
09271;      Deggendorf (Lkr);84 bis unter 85;645;236;409
09271;      Deggendorf (Lkr);85 bis unter 90;1963;652;1311
09271;      Deggendorf (Lkr);90 bis unter 95;767;204;563
09271;      Deggendorf (Lkr);95 oder älter;165;28;137
09271;      Deggendorf (Lkr);Insgesamt;119326;59547;59779
09272;      Freyung-Grafenau (Lkr);unter 1;639;308;331
09272;      Freyung-Grafenau (Lkr);1 bis unter 2;708;340;368
09272;      Freyung-Grafenau (Lkr);2 bis unter 3;653;312;341
09272;      Freyung-Grafenau (Lkr);3 bis unter 4;654;342;312
09272;      Freyung-Grafenau (Lkr);4 bis unter 5;680;364;316
09272;      Freyung-Grafenau (Lkr);5 bis unter 6;631;339;292
09272;      Freyung-Grafenau (Lkr);6 bis unter 7;582;294;288
09272;      Freyung-Grafenau (Lkr);7 bis unter 8;628;317;311
09272;      Freyung-Grafenau (Lkr);8 bis unter 9;570;281;289
09272;      Freyung-Grafenau (Lkr);9 bis unter 10;583;303;280
09272;      Freyung-Grafenau (Lkr);10 bis unter 11;641;348;293
09272;      Freyung-Grafenau (Lkr);11 bis unter 12;614;320;294
09272;      Freyung-Grafenau (Lkr);12 bis unter 13;650;339;311
09272;      Freyung-Grafenau (Lkr);13 bis unter 14;642;335;307
09272;      Freyung-Grafenau (Lkr);14 bis unter 15;701;348;353
09272;      Freyung-Grafenau (Lkr);15 bis unter 16;743;390;353
09272;      Freyung-Grafenau (Lkr);16 bis unter 17;830;445;385
09272;      Freyung-Grafenau (Lkr);17 bis unter 18;820;428;392
09272;      Freyung-Grafenau (Lkr);18 bis unter 19;800;451;349
09272;      Freyung-Grafenau (Lkr);19 bis unter 20;884;459;425
09272;      Freyung-Grafenau (Lkr);20 bis unter 21;919;483;436
09272;      Freyung-Grafenau (Lkr);21 bis unter 22;918;504;414
09272;      Freyung-Grafenau (Lkr);22 bis unter 23;877;470;407
09272;      Freyung-Grafenau (Lkr);23 bis unter 24;877;446;431
09272;      Freyung-Grafenau (Lkr);24 bis unter 25;852;470;382
09272;      Freyung-Grafenau (Lkr);25 bis unter 26;907;461;446
09272;      Freyung-Grafenau (Lkr);26 bis unter 27;920;469;451
09272;      Freyung-Grafenau (Lkr);27 bis unter 28;896;480;416
09272;      Freyung-Grafenau (Lkr);28 bis unter 29;941;520;421
09272;      Freyung-Grafenau (Lkr);29 bis unter 30;876;461;415
09272;      Freyung-Grafenau (Lkr);30 bis unter 31;866;440;426
09272;      Freyung-Grafenau (Lkr);31 bis unter 32;858;446;412
09272;      Freyung-Grafenau (Lkr);32 bis unter 33;875;445;430
09272;      Freyung-Grafenau (Lkr);33 bis unter 34;826;409;417
09272;      Freyung-Grafenau (Lkr);34 bis unter 35;899;475;424
09272;      Freyung-Grafenau (Lkr);35 bis unter 36;870;454;416
09272;      Freyung-Grafenau (Lkr);36 bis unter 37;944;474;470
09272;      Freyung-Grafenau (Lkr);37 bis unter 38;893;468;425
09272;      Freyung-Grafenau (Lkr);38 bis unter 39;858;438;420
09272;      Freyung-Grafenau (Lkr);39 bis unter 40;850;448;402
09272;      Freyung-Grafenau (Lkr);40 bis unter 41;851;425;426
09272;      Freyung-Grafenau (Lkr);41 bis unter 42;841;442;399
09272;      Freyung-Grafenau (Lkr);42 bis unter 43;872;433;439
09272;      Freyung-Grafenau (Lkr);43 bis unter 44;862;433;429
09272;      Freyung-Grafenau (Lkr);44 bis unter 45;963;471;492
09272;      Freyung-Grafenau (Lkr);45 bis unter 46;987;494;493
09272;      Freyung-Grafenau (Lkr);46 bis unter 47;1069;538;531
09272;      Freyung-Grafenau (Lkr);47 bis unter 48;1111;570;541
09272;      Freyung-Grafenau (Lkr);48 bis unter 49;1160;586;574
09272;      Freyung-Grafenau (Lkr);49 bis unter 50;1229;610;619
09272;      Freyung-Grafenau (Lkr);50 bis unter 51;1235;635;600
09272;      Freyung-Grafenau (Lkr);51 bis unter 52;1360;697;663
09272;      Freyung-Grafenau (Lkr);52 bis unter 53;1337;668;669
09272;      Freyung-Grafenau (Lkr);53 bis unter 54;1388;697;691
09272;      Freyung-Grafenau (Lkr);54 bis unter 55;1446;728;718
09272;      Freyung-Grafenau (Lkr);55 bis unter 56;1406;670;736
09272;      Freyung-Grafenau (Lkr);56 bis unter 57;1409;677;732
09272;      Freyung-Grafenau (Lkr);57 bis unter 58;1491;738;753
09272;      Freyung-Grafenau (Lkr);58 bis unter 59;1397;698;699
09272;      Freyung-Grafenau (Lkr);59 bis unter 60;1383;700;683
