code;name;nationality;agegroup;population_total;population_m;population_f
LK096;    Landkreise Unterfranken;Deutsche;15 bis unter 18;29600;15010;14590
LK096;    Landkreise Unterfranken;Deutsche;18 bis unter 25;70067;36996;33071
LK096;    Landkreise Unterfranken;Deutsche;25 bis unter 30;51948;27099;24849
LK096;    Landkreise Unterfranken;Deutsche;30 bis unter 40;109056;55516;53540
LK096;    Landkreise Unterfranken;Deutsche;40 bis unter 50;117849;58248;59601
LK096;    Landkreise Unterfranken;Deutsche;50 bis unter 65;251602;126072;125530
LK096;    Landkreise Unterfranken;Deutsche;65 oder älter;225531;102707;122824
LK096;    Landkreise Unterfranken;Deutsche;Insgesamt;985955;488541;497414
LK096;    Landkreise Unterfranken;Ausländer;unter 6;4682;2417;2265
LK096;    Landkreise Unterfranken;Ausländer;6 bis unter 15;5758;2986;2772
LK096;    Landkreise Unterfranken;Ausländer;15 bis unter 18;1830;1024;806
LK096;    Landkreise Unterfranken;Ausländer;18 bis unter 25;8432;5115;3317
LK096;    Landkreise Unterfranken;Ausländer;25 bis unter 30;7489;4216;3273
LK096;    Landkreise Unterfranken;Ausländer;30 bis unter 40;15513;8338;7175
LK096;    Landkreise Unterfranken;Ausländer;40 bis unter 50;15036;7736;7300
LK096;    Landkreise Unterfranken;Ausländer;50 bis unter 65;13317;7151;6166
LK096;    Landkreise Unterfranken;Ausländer;65 oder älter;6673;3352;3321
LK096;    Landkreise Unterfranken;Ausländer;Insgesamt;78730;42335;36395
096;  Unterfranken;Insgesamt;unter 6;70956;36529;34427
096;  Unterfranken;Insgesamt;6 bis unter 15;100044;51217;48827
096;  Unterfranken;Insgesamt;15 bis unter 18;37111;18966;18145
096;  Unterfranken;Insgesamt;18 bis unter 25;104834;54602;50232
096;  Unterfranken;Insgesamt;25 bis unter 30;82437;43087;39350
096;  Unterfranken;Insgesamt;30 bis unter 40;160326;82868;77458
096;  Unterfranken;Insgesamt;40 bis unter 50;160989;80095;80894
096;  Unterfranken;Insgesamt;50 bis unter 65;315361;157697;157664
096;  Unterfranken;Insgesamt;65 oder älter;285066;127835;157231
096;  Unterfranken;Insgesamt;Insgesamt;1317124;652896;664228
096;  Unterfranken;Deutsche;unter 6;63995;32927;31068
096;  Unterfranken;Deutsche;6 bis unter 15;91758;46915;44843
096;  Unterfranken;Deutsche;15 bis unter 18;34451;17463;16988
096;  Unterfranken;Deutsche;18 bis unter 25;90641;46210;44431
096;  Unterfranken;Deutsche;25 bis unter 30;70300;36313;33987
096;  Unterfranken;Deutsche;30 bis unter 40;137523;70672;66851
096;  Unterfranken;Deutsche;40 bis unter 50;140004;69356;70648
096;  Unterfranken;Deutsche;50 bis unter 65;296730;147830;148900
096;  Unterfranken;Deutsche;65 oder älter;275477;123126;152351
096;  Unterfranken;Deutsche;Insgesamt;1200879;590812;610067
096;  Unterfranken;Ausländer;unter 6;6961;3602;3359
096;  Unterfranken;Ausländer;6 bis unter 15;8286;4302;3984
096;  Unterfranken;Ausländer;15 bis unter 18;2660;1503;1157
096;  Unterfranken;Ausländer;18 bis unter 25;14193;8392;5801
096;  Unterfranken;Ausländer;25 bis unter 30;12137;6774;5363
096;  Unterfranken;Ausländer;30 bis unter 40;22803;12196;10607
096;  Unterfranken;Ausländer;40 bis unter 50;20985;10739;10246
096;  Unterfranken;Ausländer;50 bis unter 65;18631;9867;8764
096;  Unterfranken;Ausländer;65 oder älter;9589;4709;4880
096;  Unterfranken;Ausländer;Insgesamt;116245;62084;54161
09761;      Augsburg (Krfr.St);Insgesamt;unter 6;16698;8486;8212
09761;      Augsburg (Krfr.St);Insgesamt;6 bis unter 15;21199;10934;10265
09761;      Augsburg (Krfr.St);Insgesamt;15 bis unter 18;7291;3713;3578
09761;      Augsburg (Krfr.St);Insgesamt;18 bis unter 25;27269;13552;13717
09761;      Augsburg (Krfr.St);Insgesamt;25 bis unter 30;25904;13311;12593
09761;      Augsburg (Krfr.St);Insgesamt;30 bis unter 40;45103;23842;21261
09761;      Augsburg (Krfr.St);Insgesamt;40 bis unter 50;37216;18963;18253
09761;      Augsburg (Krfr.St);Insgesamt;50 bis unter 65;57129;28463;28666
09761;      Augsburg (Krfr.St);Insgesamt;65 oder älter;57326;23894;33432
09761;      Augsburg (Krfr.St);Insgesamt;Insgesamt;295135;145158;149977
09761;      Augsburg (Krfr.St);Deutsche;unter 6;13614;6988;6626
09761;      Augsburg (Krfr.St);Deutsche;6 bis unter 15;17973;9241;8732
09761;      Augsburg (Krfr.St);Deutsche;15 bis unter 18;6032;3052;2980
09761;      Augsburg (Krfr.St);Deutsche;18 bis unter 25;20154;9654;10500
09761;      Augsburg (Krfr.St);Deutsche;25 bis unter 30;18708;9392;9316
09761;      Augsburg (Krfr.St);Deutsche;30 bis unter 40;31477;16555;14922
09761;      Augsburg (Krfr.St);Deutsche;40 bis unter 50;25475;12951;12524
09761;      Augsburg (Krfr.St);Deutsche;50 bis unter 65;47327;23352;23975
09761;      Augsburg (Krfr.St);Deutsche;65 oder älter;50433;20718;29715
09761;      Augsburg (Krfr.St);Deutsche;Insgesamt;231193;111903;119290
09761;      Augsburg (Krfr.St);Ausländer;unter 6;3084;1498;1586
09761;      Augsburg (Krfr.St);Ausländer;6 bis unter 15;3226;1693;1533
09761;      Augsburg (Krfr.St);Ausländer;15 bis unter 18;1259;661;598
09761;      Augsburg (Krfr.St);Ausländer;18 bis unter 25;7115;3898;3217
09761;      Augsburg (Krfr.St);Ausländer;25 bis unter 30;7196;3919;3277
09761;      Augsburg (Krfr.St);Ausländer;30 bis unter 40;13626;7287;6339
09761;      Augsburg (Krfr.St);Ausländer;40 bis unter 50;11741;6012;5729
09761;      Augsburg (Krfr.St);Ausländer;50 bis unter 65;9802;5111;4691
09761;      Augsburg (Krfr.St);Ausländer;65 oder älter;6893;3176;3717
09761;      Augsburg (Krfr.St);Ausländer;Insgesamt;63942;33255;30687
09762;      Kaufbeuren (Krfr.St);Insgesamt;unter 6;2488;1286;1202
09762;      Kaufbeuren (Krfr.St);Insgesamt;6 bis unter 15;3455;1751;1704
09762;      Kaufbeuren (Krfr.St);Insgesamt;15 bis unter 18;1260;650;610
09762;      Kaufbeuren (Krfr.St);Insgesamt;18 bis unter 25;3314;1753;1561
09762;      Kaufbeuren (Krfr.St);Insgesamt;25 bis unter 30;2779;1433;1346
09762;      Kaufbeuren (Krfr.St);Insgesamt;30 bis unter 40;5513;2933;2580
09762;      Kaufbeuren (Krfr.St);Insgesamt;40 bis unter 50;5204;2645;2559
09762;      Kaufbeuren (Krfr.St);Insgesamt;50 bis unter 65;9838;4804;5034
09762;      Kaufbeuren (Krfr.St);Insgesamt;65 oder älter;10042;4355;5687
09762;      Kaufbeuren (Krfr.St);Insgesamt;Insgesamt;43893;21610;22283
09762;      Kaufbeuren (Krfr.St);Deutsche;unter 6;2039;1056;983
09762;      Kaufbeuren (Krfr.St);Deutsche;6 bis unter 15;2933;1472;1461
09762;      Kaufbeuren (Krfr.St);Deutsche;15 bis unter 18;1109;562;547
09762;      Kaufbeuren (Krfr.St);Deutsche;18 bis unter 25;2549;1311;1238
09762;      Kaufbeuren (Krfr.St);Deutsche;25 bis unter 30;2067;1059;1008
09762;      Kaufbeuren (Krfr.St);Deutsche;30 bis unter 40;4174;2194;1980
09762;      Kaufbeuren (Krfr.St);Deutsche;40 bis unter 50;3928;1940;1988
09762;      Kaufbeuren (Krfr.St);Deutsche;50 bis unter 65;8806;4252;4554
09762;      Kaufbeuren (Krfr.St);Deutsche;65 oder älter;9435;4052;5383
09762;      Kaufbeuren (Krfr.St);Deutsche;Insgesamt;37040;17898;19142
09762;      Kaufbeuren (Krfr.St);Ausländer;unter 6;449;230;219
09762;      Kaufbeuren (Krfr.St);Ausländer;6 bis unter 15;522;279;243
09762;      Kaufbeuren (Krfr.St);Ausländer;15 bis unter 18;151;88;63
09762;      Kaufbeuren (Krfr.St);Ausländer;18 bis unter 25;765;442;323
09762;      Kaufbeuren (Krfr.St);Ausländer;25 bis unter 30;712;374;338
09762;      Kaufbeuren (Krfr.St);Ausländer;30 bis unter 40;1339;739;600
09762;      Kaufbeuren (Krfr.St);Ausländer;40 bis unter 50;1276;705;571
09762;      Kaufbeuren (Krfr.St);Ausländer;50 bis unter 65;1032;552;480
09762;      Kaufbeuren (Krfr.St);Ausländer;65 oder älter;607;303;304
09762;      Kaufbeuren (Krfr.St);Ausländer;Insgesamt;6853;3712;3141
09763;      Kempten (Allgäu) (Krfr.St);Insgesamt;unter 6;3854;1980;1874
09763;      Kempten (Allgäu) (Krfr.St);Insgesamt;6 bis unter 15;5033;2632;2401
09763;      Kempten (Allgäu) (Krfr.St);Insgesamt;15 bis unter 18;1823;958;865
09763;      Kempten (Allgäu) (Krfr.St);Insgesamt;18 bis unter 25;6217;3203;3014
09763;      Kempten (Allgäu) (Krfr.St);Insgesamt;25 bis unter 30;5399;2929;2470
09763;      Kempten (Allgäu) (Krfr.St);Insgesamt;30 bis unter 40;9161;4844;4317
09763;      Kempten (Allgäu) (Krfr.St);Insgesamt;40 bis unter 50;8292;4223;4069
09763;      Kempten (Allgäu) (Krfr.St);Insgesamt;50 bis unter 65;13862;6789;7073
09763;      Kempten (Allgäu) (Krfr.St);Insgesamt;65 oder älter;15266;6583;8683
09763;      Kempten (Allgäu) (Krfr.St);Insgesamt;Insgesamt;68907;34141;34766
09763;      Kempten (Allgäu) (Krfr.St);Deutsche;unter 6;3280;1676;1604
09763;      Kempten (Allgäu) (Krfr.St);Deutsche;6 bis unter 15;4440;2315;2125
09763;      Kempten (Allgäu) (Krfr.St);Deutsche;15 bis unter 18;1600;833;767
09763;      Kempten (Allgäu) (Krfr.St);Deutsche;18 bis unter 25;4831;2422;2409
09763;      Kempten (Allgäu) (Krfr.St);Deutsche;25 bis unter 30;4114;2210;1904
09763;      Kempten (Allgäu) (Krfr.St);Deutsche;30 bis unter 40;6833;3594;3239
09763;      Kempten (Allgäu) (Krfr.St);Deutsche;40 bis unter 50;6190;3106;3084
09763;      Kempten (Allgäu) (Krfr.St);Deutsche;50 bis unter 65;12049;5823;6226
09763;      Kempten (Allgäu) (Krfr.St);Deutsche;65 oder älter;14169;6027;8142
09763;      Kempten (Allgäu) (Krfr.St);Deutsche;Insgesamt;57506;28006;29500
09763;      Kempten (Allgäu) (Krfr.St);Ausländer;unter 6;574;304;270
09763;      Kempten (Allgäu) (Krfr.St);Ausländer;6 bis unter 15;593;317;276
09763;      Kempten (Allgäu) (Krfr.St);Ausländer;15 bis unter 18;223;125;98
09763;      Kempten (Allgäu) (Krfr.St);Ausländer;18 bis unter 25;1386;781;605
09763;      Kempten (Allgäu) (Krfr.St);Ausländer;25 bis unter 30;1285;719;566
09763;      Kempten (Allgäu) (Krfr.St);Ausländer;30 bis unter 40;2328;1250;1078
09763;      Kempten (Allgäu) (Krfr.St);Ausländer;40 bis unter 50;2102;1117;985
09763;      Kempten (Allgäu) (Krfr.St);Ausländer;50 bis unter 65;1813;966;847
09763;      Kempten (Allgäu) (Krfr.St);Ausländer;65 oder älter;1097;556;541
09763;      Kempten (Allgäu) (Krfr.St);Ausländer;Insgesamt;11401;6135;5266
09764;      Memmingen (Krfr.St);Insgesamt;unter 6;2512;1257;1255
09764;      Memmingen (Krfr.St);Insgesamt;6 bis unter 15;3474;1733;1741
09764;      Memmingen (Krfr.St);Insgesamt;15 bis unter 18;1281;660;621
09764;      Memmingen (Krfr.St);Insgesamt;18 bis unter 25;3385;1808;1577
09764;      Memmingen (Krfr.St);Insgesamt;25 bis unter 30;2981;1572;1409
09764;      Memmingen (Krfr.St);Insgesamt;30 bis unter 40;5592;2930;2662
09764;      Memmingen (Krfr.St);Insgesamt;40 bis unter 50;5459;2810;2649
09764;      Memmingen (Krfr.St);Insgesamt;50 bis unter 65;9684;4884;4800
09764;      Memmingen (Krfr.St);Insgesamt;65 oder älter;9469;4056;5413
09764;      Memmingen (Krfr.St);Insgesamt;Insgesamt;43837;21710;22127
09764;      Memmingen (Krfr.St);Deutsche;unter 6;2103;1040;1063
09764;      Memmingen (Krfr.St);Deutsche;6 bis unter 15;2977;1473;1504
09764;      Memmingen (Krfr.St);Deutsche;15 bis unter 18;1094;568;526
09764;      Memmingen (Krfr.St);Deutsche;18 bis unter 25;2499;1305;1194
09764;      Memmingen (Krfr.St);Deutsche;25 bis unter 30;2107;1092;1015
09764;      Memmingen (Krfr.St);Deutsche;30 bis unter 40;3947;2013;1934
09764;      Memmingen (Krfr.St);Deutsche;40 bis unter 50;3856;1947;1909
09764;      Memmingen (Krfr.St);Deutsche;50 bis unter 65;8247;4109;4138
09764;      Memmingen (Krfr.St);Deutsche;65 oder älter;8806;3723;5083
09764;      Memmingen (Krfr.St);Deutsche;Insgesamt;35636;17270;18366
09764;      Memmingen (Krfr.St);Ausländer;unter 6;409;217;192
09764;      Memmingen (Krfr.St);Ausländer;6 bis unter 15;497;260;237
09764;      Memmingen (Krfr.St);Ausländer;15 bis unter 18;187;92;95
09764;      Memmingen (Krfr.St);Ausländer;18 bis unter 25;886;503;383
09764;      Memmingen (Krfr.St);Ausländer;25 bis unter 30;874;480;394
09764;      Memmingen (Krfr.St);Ausländer;30 bis unter 40;1645;917;728
09764;      Memmingen (Krfr.St);Ausländer;40 bis unter 50;1603;863;740
09764;      Memmingen (Krfr.St);Ausländer;50 bis unter 65;1437;775;662
09764;      Memmingen (Krfr.St);Ausländer;65 oder älter;663;333;330
09764;      Memmingen (Krfr.St);Ausländer;Insgesamt;8201;4440;3761
KS097;    Kreisfreie Städte Schwaben;Insgesamt;unter 6;25552;13009;12543
KS097;    Kreisfreie Städte Schwaben;Insgesamt;6 bis unter 15;33161;17050;16111
KS097;    Kreisfreie Städte Schwaben;Insgesamt;15 bis unter 18;11655;5981;5674
KS097;    Kreisfreie Städte Schwaben;Insgesamt;18 bis unter 25;40185;20316;19869
KS097;    Kreisfreie Städte Schwaben;Insgesamt;25 bis unter 30;37063;19245;17818
KS097;    Kreisfreie Städte Schwaben;Insgesamt;30 bis unter 40;65369;34549;30820
KS097;    Kreisfreie Städte Schwaben;Insgesamt;40 bis unter 50;56171;28641;27530
KS097;    Kreisfreie Städte Schwaben;Insgesamt;50 bis unter 65;90513;44940;45573
KS097;    Kreisfreie Städte Schwaben;Insgesamt;65 oder älter;92103;38888;53215
KS097;    Kreisfreie Städte Schwaben;Insgesamt;Insgesamt;451772;222619;229153
KS097;    Kreisfreie Städte Schwaben;Deutsche;unter 6;21036;10760;10276
KS097;    Kreisfreie Städte Schwaben;Deutsche;6 bis unter 15;28323;14501;13822
KS097;    Kreisfreie Städte Schwaben;Deutsche;15 bis unter 18;9835;5015;4820
KS097;    Kreisfreie Städte Schwaben;Deutsche;18 bis unter 25;30033;14692;15341
KS097;    Kreisfreie Städte Schwaben;Deutsche;25 bis unter 30;26996;13753;13243
KS097;    Kreisfreie Städte Schwaben;Deutsche;30 bis unter 40;46431;24356;22075
KS097;    Kreisfreie Städte Schwaben;Deutsche;40 bis unter 50;39449;19944;19505
KS097;    Kreisfreie Städte Schwaben;Deutsche;50 bis unter 65;76429;37536;38893
KS097;    Kreisfreie Städte Schwaben;Deutsche;65 oder älter;82843;34520;48323
KS097;    Kreisfreie Städte Schwaben;Deutsche;Insgesamt;361375;175077;186298
KS097;    Kreisfreie Städte Schwaben;Ausländer;unter 6;4516;2249;2267
KS097;    Kreisfreie Städte Schwaben;Ausländer;6 bis unter 15;4838;2549;2289
KS097;    Kreisfreie Städte Schwaben;Ausländer;15 bis unter 18;1820;966;854
KS097;    Kreisfreie Städte Schwaben;Ausländer;18 bis unter 25;10152;5624;4528
KS097;    Kreisfreie Städte Schwaben;Ausländer;25 bis unter 30;10067;5492;4575
KS097;    Kreisfreie Städte Schwaben;Ausländer;30 bis unter 40;18938;10193;8745
KS097;    Kreisfreie Städte Schwaben;Ausländer;40 bis unter 50;16722;8697;8025
KS097;    Kreisfreie Städte Schwaben;Ausländer;50 bis unter 65;14084;7404;6680
KS097;    Kreisfreie Städte Schwaben;Ausländer;65 oder älter;9260;4368;4892
KS097;    Kreisfreie Städte Schwaben;Ausländer;Insgesamt;90397;47542;42855
09771;      Aichach-Friedberg (Lkr);Insgesamt;unter 6;8293;4228;4065
09771;      Aichach-Friedberg (Lkr);Insgesamt;6 bis unter 15;11434;5830;5604
09771;      Aichach-Friedberg (Lkr);Insgesamt;15 bis unter 18;4180;2132;2048
09771;      Aichach-Friedberg (Lkr);Insgesamt;18 bis unter 25;10259;5414;4845
09771;      Aichach-Friedberg (Lkr);Insgesamt;25 bis unter 30;7323;3910;3413
09771;      Aichach-Friedberg (Lkr);Insgesamt;30 bis unter 40;16449;8238;8211
09771;      Aichach-Friedberg (Lkr);Insgesamt;40 bis unter 50;17757;8997;8760
09771;      Aichach-Friedberg (Lkr);Insgesamt;50 bis unter 65;31417;15858;15559
09771;      Aichach-Friedberg (Lkr);Insgesamt;65 oder älter;26484;12044;14440
09771;      Aichach-Friedberg (Lkr);Insgesamt;Insgesamt;133596;66651;66945
09771;      Aichach-Friedberg (Lkr);Deutsche;unter 6;7578;3860;3718
09771;      Aichach-Friedberg (Lkr);Deutsche;6 bis unter 15;10639;5429;5210
09771;      Aichach-Friedberg (Lkr);Deutsche;15 bis unter 18;3935;1980;1955
09771;      Aichach-Friedberg (Lkr);Deutsche;18 bis unter 25;9202;4768;4434
09771;      Aichach-Friedberg (Lkr);Deutsche;25 bis unter 30;6263;3272;2991
09771;      Aichach-Friedberg (Lkr);Deutsche;30 bis unter 40;13969;6879;7090
09771;      Aichach-Friedberg (Lkr);Deutsche;40 bis unter 50;15439;7730;7709
09771;      Aichach-Friedberg (Lkr);Deutsche;50 bis unter 65;29672;14901;14771
09771;      Aichach-Friedberg (Lkr);Deutsche;65 oder älter;25681;11625;14056
09771;      Aichach-Friedberg (Lkr);Deutsche;Insgesamt;122378;60444;61934
09771;      Aichach-Friedberg (Lkr);Ausländer;unter 6;715;368;347
09771;      Aichach-Friedberg (Lkr);Ausländer;6 bis unter 15;795;401;394
09771;      Aichach-Friedberg (Lkr);Ausländer;15 bis unter 18;245;152;93
09771;      Aichach-Friedberg (Lkr);Ausländer;18 bis unter 25;1057;646;411
09771;      Aichach-Friedberg (Lkr);Ausländer;25 bis unter 30;1060;638;422
09771;      Aichach-Friedberg (Lkr);Ausländer;30 bis unter 40;2480;1359;1121
09771;      Aichach-Friedberg (Lkr);Ausländer;40 bis unter 50;2318;1267;1051
09771;      Aichach-Friedberg (Lkr);Ausländer;50 bis unter 65;1745;957;788
09771;      Aichach-Friedberg (Lkr);Ausländer;65 oder älter;803;419;384
09771;      Aichach-Friedberg (Lkr);Ausländer;Insgesamt;11218;6207;5011
09772;      Augsburg (Lkr);Insgesamt;unter 6;15245;7777;7468
09772;      Augsburg (Lkr);Insgesamt;6 bis unter 15;21204;10933;10271
09772;      Augsburg (Lkr);Insgesamt;15 bis unter 18;7724;3946;3778
09772;      Augsburg (Lkr);Insgesamt;18 bis unter 25;18912;10120;8792
09772;      Augsburg (Lkr);Insgesamt;25 bis unter 30;13976;7303;6673
09772;      Augsburg (Lkr);Insgesamt;30 bis unter 40;30667;15483;15184
09772;      Augsburg (Lkr);Insgesamt;40 bis unter 50;33010;16553;16457
09772;      Augsburg (Lkr);Insgesamt;50 bis unter 65;59238;29607;29631
09772;      Augsburg (Lkr);Insgesamt;65 oder älter;51558;23085;28473
09772;      Augsburg (Lkr);Insgesamt;Insgesamt;251534;124807;126727
09772;      Augsburg (Lkr);Deutsche;unter 6;13839;7084;6755
09772;      Augsburg (Lkr);Deutsche;6 bis unter 15;19640;10094;9546
09772;      Augsburg (Lkr);Deutsche;15 bis unter 18;7258;3691;3567
09772;      Augsburg (Lkr);Deutsche;18 bis unter 25;16463;8666;7797
09772;      Augsburg (Lkr);Deutsche;25 bis unter 30;11740;6026;5714
09772;      Augsburg (Lkr);Deutsche;30 bis unter 40;25523;12672;12851
09772;      Augsburg (Lkr);Deutsche;40 bis unter 50;28048;13955;14093
09772;      Augsburg (Lkr);Deutsche;50 bis unter 65;55355;27584;27771
09772;      Augsburg (Lkr);Deutsche;65 oder älter;49320;21969;27351
09772;      Augsburg (Lkr);Deutsche;Insgesamt;227186;111741;115445
09772;      Augsburg (Lkr);Ausländer;unter 6;1406;693;713
09772;      Augsburg (Lkr);Ausländer;6 bis unter 15;1564;839;725
09772;      Augsburg (Lkr);Ausländer;15 bis unter 18;466;255;211
09772;      Augsburg (Lkr);Ausländer;18 bis unter 25;2449;1454;995
09772;      Augsburg (Lkr);Ausländer;25 bis unter 30;2236;1277;959
09772;      Augsburg (Lkr);Ausländer;30 bis unter 40;5144;2811;2333
09772;      Augsburg (Lkr);Ausländer;40 bis unter 50;4962;2598;2364
09772;      Augsburg (Lkr);Ausländer;50 bis unter 65;3883;2023;1860
09772;      Augsburg (Lkr);Ausländer;65 oder älter;2238;1116;1122
09772;      Augsburg (Lkr);Ausländer;Insgesamt;24348;13066;11282
09773;      Dillingen a.d.Donau (Lkr);Insgesamt;unter 6;5387;2778;2609
09773;      Dillingen a.d.Donau (Lkr);Insgesamt;6 bis unter 15;7996;4097;3899
09773;      Dillingen a.d.Donau (Lkr);Insgesamt;15 bis unter 18;3020;1552;1468
09773;      Dillingen a.d.Donau (Lkr);Insgesamt;18 bis unter 25;7719;4116;3603
09773;      Dillingen a.d.Donau (Lkr);Insgesamt;25 bis unter 30;5811;3084;2727
09773;      Dillingen a.d.Donau (Lkr);Insgesamt;30 bis unter 40;11412;5951;5461
09773;      Dillingen a.d.Donau (Lkr);Insgesamt;40 bis unter 50;12520;6355;6165
09773;      Dillingen a.d.Donau (Lkr);Insgesamt;50 bis unter 65;22821;11524;11297
09773;      Dillingen a.d.Donau (Lkr);Insgesamt;65 oder älter;19335;8678;10657
09773;      Dillingen a.d.Donau (Lkr);Insgesamt;Insgesamt;96021;48135;47886
09773;      Dillingen a.d.Donau (Lkr);Deutsche;unter 6;4788;2471;2317
09773;      Dillingen a.d.Donau (Lkr);Deutsche;6 bis unter 15;7289;3745;3544
09773;      Dillingen a.d.Donau (Lkr);Deutsche;15 bis unter 18;2799;1429;1370
09773;      Dillingen a.d.Donau (Lkr);Deutsche;18 bis unter 25;6677;3476;3201
09773;      Dillingen a.d.Donau (Lkr);Deutsche;25 bis unter 30;4909;2567;2342
09773;      Dillingen a.d.Donau (Lkr);Deutsche;30 bis unter 40;9587;4925;4662
09773;      Dillingen a.d.Donau (Lkr);Deutsche;40 bis unter 50;10607;5328;5279
09773;      Dillingen a.d.Donau (Lkr);Deutsche;50 bis unter 65;21329;10678;10651
09773;      Dillingen a.d.Donau (Lkr);Deutsche;65 oder älter;18742;8380;10362
09773;      Dillingen a.d.Donau (Lkr);Deutsche;Insgesamt;86727;42999;43728
09773;      Dillingen a.d.Donau (Lkr);Ausländer;unter 6;599;307;292
